"airport","as_code","as_desc","icon_sel_url","icon_unsel_url","asc_name","asc_code","asc_desc","img_url","email","contact","url"
"Ranchi","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Service","31","Common Shared In-Building Solution (CSIBS) at Birsa Munda Airport, Ranchi. This includes the following services - (1) Wi-Fi sercvies in New Integrated Terminal Building, Old Terminal Building and associated areas of B. M. Airport, Ranchi. (2) Mobile Network Coverage. (3) DTH services at five locations.","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","info@bharti-infratel.in.  (2) ","0612 6604100  ","http://www.bharti-infratel.com/"
"Ranchi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Airport Restraunt Services","32","Airport Restuarant  Services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","dipu.007@gmail.com ","9334747660","not available "
"Ranchi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snacks Bar Services ","33","Airport Snacks bar Services","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","","033-30251234","www.cafecoffeeday.com"
"Ranchi","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Limcas Hotel Industries ","34","Beverages cum Ice Cream parlour at Arrival Area (Visitors Concourse)","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","hansregencyranchi2015@gmail.com","0651-2332814","www.hansregency.co.in"
"Ranchi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Indigo Airlines Wheelchair On Call","28","Wheelchair Services  for Indigo Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ixr@goindigo.in","0651-2251002","www.goindigo.in"
"Ranchi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Go Airlines Wheelchair On Call","29","Wheelchair Services  for Go Airlines Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","ixrapt@goair.com","0651-2253346","www.goair.in"
"Ranchi","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air India Wheelchair On Call","30","Wheelchair Services  for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","ammixr@gmail.com","0651-2251112","www.airindia.com"
"Ranchi","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","35","Car Parking Services at Birsa Munda Airport","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","ranjeetkthakur78@gmail.com","9471000708",""
"Ranchi","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Transportation Services","36","Yatri Mitra Kiosk. The services include providing tickets, hotels, cars, etc. for transportation.","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","yatrimitrakiosk@gmail.com","0651 2253416 ",""
"Silchar","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","168","WiFi free service for 30 mins. ","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","","Mobile - +91- 9531070519","N.A "
"Silchar","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Airport canteen services","169","Tea/Coffee/Cold Drinks Vending machine","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","","Ph - 9435622865",""
"Silchar","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","JET AIRWAYS  WHEELCHAIR ON CALL","165","Wheel Chair Services for Jet Airways Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ixscss@jetairways.com","Call Center-033-39893333 ",""
"Silchar","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIR INDIA  WHEELCHAIR ON CALL","166","Wheel Chair Services for AirIndia Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","","Ph. 03841-282302",""
"Silchar","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","SPICEJET  WHEELCHAIR ON CALL","167","Wheel Chair Services for SpiceJet Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","airport.ixs@spicejet.com","9401049425",""
"Silchar","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Bus Service","170","A/C bus sevice from airport to silchar town","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","","Ph - 9435133437",""
"Silchar","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","171","Providing and maintanence of Car parking facility for Air passenger only.","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","","Ph- 03841-855627",""
"Aurangabad","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","BSNL Wi-Fi Services","175","Free Wi-Fi Service","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","gmagad@bsnl.co.in","02402350100",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Restraunt Services","176","Restaurants and Food Services at Departure Hall by M/s. Narangs International Hotels Pvt. Ltd. & M/s Ambassator Ajanta, IGI Airport Complex, New Delhi - 110 037.","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","gmajanta@ambassadorindia.com accountsdfk@ambassadorindia.com","+918076154241","http://www.ambassadorindia.com/aurangabad"
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snack Bar Services","177","Sanck Bar Counter outside Terminal Building by M/s. Hotel Pranali Snack Bar
Chikalthana, Jalna Road, Aurangabad - 431007. ","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","mshinde104@gmail.com","+918888060993",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snack Bar Services","178","Sanck Bar Counter inside Security Hold Area(1st floor) by M/s. Ayush Services & Consultancy, U 22 GCN, First Floor, Ramesh Nagar Metro Sttion, New Delhi - 110015","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","ayushservicesairport@yahoo.com","+919811912341",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","TR Books store and Gift Shop","399","TR/Book/ Gift Shop at departure section by M/s. Sri Sai Aakash Stores, Gowliguda, Hyderabad.","http://airsewa.gov.in/IMG_AiportServices/2/4.jpg","rakeshjaiswal36936@yahoo.com","+919392056700",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Merchanding Store","400","Merchanding Store at arrival section by M/s. AVA Merchandising Solutions Pvt.Ltd.
1, Salwan Market, Old Rajinder Nagar, New Delhi-110060","http://airsewa.gov.in/IMG_AiportServices/2/5.jpg","jitender.kohli@avamerchandising.in","+917843065390",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Branded Mens and Womens Wear Shop","401","Branded Mens  & Womens Wear Shop inside Security Hold Area(First Floor) by M/s.J.K.Fashion Pvt.Ltd.  A/4, Sidco Industrial Estate, Villivakkam, Chennai - 600049.","http://airsewa.gov.in/IMG_AiportServices/2/6.jpg","jkfashions@karlsburg.org","+919841053428",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Handloom and Handicraft items shop","402","Handloom & Handicraft items shop at Departure section by M/s. R.K.HANDICRAFTS
B - 51, Pratap Nagar, Jaipur House, Agra - 282010.","http://airsewa.gov.in/IMG_AiportServices/2/7.jpg","rkhandicrafts1@gmail.com","+919897280210",""
"Aurangabad","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snack bar","403","Snack Bar at Departure section by M/s. Shri Krishna Manikanta Hotel
# 4-8-595 & 596, Gowliguda Ram Mandir, Hyderabad - 500 012.","http://airsewa.gov.in/IMG_AiportServices/2/8.jpg","rakeshjaiswal36936@yahoo.com","+919392056700",""
"Aurangabad","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","172","Wheel Chair on call Services for  Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ixu.apt@airindia.in","0240-2482111",""
"Aurangabad","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- JET AIRWAYS","173","Wheel Chair on call Services for  Jet Airways Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","ixucommertial@jetairways.com","0240-2441770",""
"Aurangabad","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- TRUJET","174","Wheel Chair on call Services for  Trujet Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","ixuapt@turbomegha.com","0240-2471818",""
"Aurangabad","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Trolley Retrieval and Maintenance","398","Trolley Retrieval and Maintenance at Aurangabad Airport by M/s. ADTRACK MEDIA (LLP)
402, Options Primo, MIDC Cross Road No. 21, Above Kotak Mahindra Bank, Andheri (E), Mumbai - 400093.","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","rpadtrack206@gmail.com","+919892400021",""
"Aurangabad","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","TOURIST INFORMATION COUNTER","404","TOURIST INFORMATION COUNTER BY MAHARASHTRA TOURISM DEVELOPMENT CORPORATION LTD.","http://airsewa.gov.in/IMG_AiportServices/3/5.jpg","roaurangabad@maharashtratourism.gov.in","919881404842","http://www.maharashtratourism.gov.in"
"Aurangabad","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Ms Alfa India Tours and Travels Pvt Ltd","179","Car Rental Services Counter at Arrival section by M/s. Alfa India Tours and Travels Pvt. Ltd. Shop Mo. 55, Jyotirmaya complex, Sector P-1, CIDCO town centre, Jalna road, Aurangabad, Maharashtra","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","contact@alfatravelcorporation.com","+919890865557","http://www.alfatravelcorporation.com"
"Aurangabad","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","180","Vehicle Parking Rights Contract by M/s. Aroon Facilitation Management Services Pvt. Ltd.
423, Kapashera, New Delhi - 110037.","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","aroonfacilitation@yahoo.co.in","+917800310107",""
"Jodhpur","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","50","WiFi Services","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","-","0291-2665379","bsnl.co.in (Rajasthan Circle)"
"Jodhpur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Fast Food Services","51","Vending Machine/Fast Food Services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","-","9269305405","-"
"Jodhpur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Restraunt Services","52","Bakery Shop","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","-","9983120175","-"
"Jodhpur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Restraunt services","53","Airport Restraunt Services ","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","canara.cafe@gmail.com","9985236298","-"
"Jodhpur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIR INDIA WHEELCHAIR ON CALL","47","Wheelchair Services  for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","jdh.sm@airIndia.in","9982147722",""
"Jodhpur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","JET AIRWAYS WHEELCHAIR ON CALL","48","Wheelchair Services  for Jet Airways Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","anirudhs@jetairways.com","9829383334",""
"Jodhpur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","SPICE JET WHEELCHAIR ON CALL","49","Wheelchair Services  for Spice Jet Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","singh.jitender@spicejet.com","9419107799",""
"Jodhpur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","54","Car Parking  Outside Terminal Building","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","anilasshukla@gmail.com","9956849949","-"
"Jodhpur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","55","Taxi stand Outside T.B.","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","-","9414247238","-"
"Jodhpur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Transportation Services","56","Auto Stand Outside T.B.","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","-","9783609329","-"
"Kullu","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","239","Wheel chair on call services for Air India flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","Help@AirIndia.com","01902-265030","www.airindia.in/"
"Kullu","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","240","Provide car parking facility at kullu Manali Airport","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","tm.kma@aai.aero","01902268765",""
"Chennai","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","78","Passenger can check their email, catch up with social media friends with 45 minutes of complementary wifi access","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","wi-fi.noc@tatatel.co.in","044-60607070","www.tatateleservices.com"
"Chennai","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Travel Food Services","80","Concession to develop, operate and maintain food and beverage outlets at Chennai Airport","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","srinath.ragavan@travelfood services.com","9884306606",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","288","Wheelchair assistance for flydubai passengers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","dm.fzmaa@bhadra.in","9941124234",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","289","Wheelchair facility for Kuwait Airways","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","maa.traffic@airindia.in
","22566004","airindia.com /
kuwaitairways.com"
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","290","Special Handling(Wheel Chair)","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","dm.paxmaa@bhadra.in","+91-8754575005",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel Chair on Call-AIATSL for Emirates","291","Wheel Chair on call Service by AIATSL","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","maa.traffic@airindia.in","044-22566002 ",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair On Call - Air Costa","292","Wheelchair on request from Air Costa","http://airsewa.gov.in/IMG_AiportServices/3/5.jpg","maa.airport@aircosta.in","044-22562225","www.aircosta.in"
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","293","Wheel Chair on Call-Cathay Pacific Airways","http://airsewa.gov.in/IMG_AiportServices/3/6.jpg","","64608844",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","294","Special assistance is provided to passengers  with reduced mobility as per Special handling Pax list","http://airsewa.gov.in/IMG_AiportServices/3/7.jpg","","91 44 22561113",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","295","Special assistance is provided throughout our terminal for people with reduced mobility. Currently available at outer kerb on the departure side and it is shuttle between domestic and international terminal.","http://airsewa.gov.in/IMG_AiportServices/3/8.jpg","","NIL",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel Chair on Call- Thai Airways","296","Wheel Chair on call Service by - Air India (handling agent for TG)","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","maakk@thaiairways.co.in","                      044 2256 6002 ",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel Chair on Call- Maldivian (Q2 flight handiled by Air India)","297","Wheel Chair on call Service by Air India","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","maa.traffic@airindia.in","4422563772",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel Chair on Call-Bhadra","298","Wheel Chair on Call Service by Bhadra","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","ramp.manager@bhadra.in","8939891869",""
"Chennai","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel Chair on Call-Trujet  ","299","Wheel Chair on Call Service by Trujet","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","maaapt@turbomegha.com","044 2256 2021 ",""
"Chennai","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Garuda Aviaion Services","81","Management of Car Park Services at Domestic and International Terminals of Chennai Airport.","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","admin@pkhs.in","9444237343",""
"Chennai","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Fast Track Car Rental services","82","Car Rental Services","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","mohanraj@fasttrackcalltaxi.in","9841050290",""
"Chennai","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Aviation Express","83","City Coach Services","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","aviation_express2007@yahoo.com","9940196828",""
"Mysore","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","NIL","319","Wifi Services not available due to non availabilit","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","apc_mysore@aai.aero","9483506802","http://www.aai.aero/allAirports/mysore.jsp"
"Mysore","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Not Available","320","nil","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","apc_mysore@aai.aero","9483506802","http://www.aai.aero/allAirports/mysore.jsp"
"Mysore","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Not available","321","nil","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","apc_mysore@aai.aero","9483506802","http://www.aai.aero/allAirports/mysore.jsp"
"Mysore","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","AAI","322","Prepaid service not available. Parking space available","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","apc_mysore@aai.aero","9483506802","http://www.aai.aero/allAirports/mysore.jsp"
"Nagpur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Airport Restraunt Services","220","Break fast , lunch and dinner services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","sunil.j.tiwari@gmail.com","7875500025",""
"Nagpur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Boomerang bar & Restaurant","221","Snacks , Beverages etc  services ","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","parmeshgold@gmail.com","9849440009",""
"Porbandar","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","94","COMPLIMENTARY FREE WI-FI","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","vapr.tml@aai.aero","9408498501","www.aai.aero"
"Pantnagar","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Spice Cafteria","149","Out side the terminal building","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","","7017347781",""
"Pantnagar","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","148","Wheel Chair Services for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","pgh.sm@airindia.in","9412088460",""
"Pantnagar","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Yatra tour & travller taxi services","150","Have a safe and secured taxi service ","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","","9411164863",""
"Pantnagar","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","taxi services","151","Have a safe and secured taxi service  ","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","ptmkamal@gmail.com","9412044440",""
"Pune","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","115","Wi-Fi facility","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","Devendra.Singh@tatatel.co.in; Preeti.Chhabria@tatatel.co.in","Preeti Chhabria: 9028099958","www.tatateleservices.com"
"Pune","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","P.K.Hospitality Services ","116","Airport Restaurant & Snack Bars Services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","admin@pkhs.in","Bhupesh : 9503415306",""
"Pune","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Supra Foods ","117","Fast Food Outlet & Snack Bar Services","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","prax2@hotmail.com","Praveen Rao:9922027037",""
"Pune","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Sai Balaji Food & Beverages","118","Airport Snack Bar Services","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","saibalaji.pune@gmail.com","P. Sudheer:9325772743",""
